X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,Y
5.139264815715412,0.7419870038477494,10.132148221940968,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
4.8274546648455425,0.8634908338824021,11.122570399426477,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1
3.3423634239181164,0.5472144619516048,10.909613860286811,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1
8.946077176349469,0.25546480523643733,11.930383609933482,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0
8.480063940371931,0.7296855105782734,11.802686165128737,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0
4.2970614410765595,0.8248990917672808,11.533272136794203,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1
7.390493273403174,0.8317425816562981,10.566900935100689,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0
6.874946265133757,0.8802916994373701,10.303442676112134,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0
7.713882844363503,0.5691206979996484,10.126939450902112,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
1.0138701523715294,0.9168898221687678,11.821131552026895,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0
6.215750162523915,0.08291036971982246,10.690789621765857,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0
1.8950016158694183,0.26648727577829245,10.795412322637857,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0
1.6783856428361081,0.6680446778791457,11.95679132585642,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0
9.855834269676501,0.028672930328850765,10.340898943765795,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
9.853463654376167,0.1402528190807807,10.331293915942904,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1
4.872689925715504,0.7139372673054674,11.54113472397999,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
2.5968447735316795,0.35528367708709896,10.395876077074425,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1
8.81790007473953,0.928525798147433,10.937738527430007,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
4.285292363853328,0.27888384391864884,10.12413953560436,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1
1.0243405369043326,0.9207718535430591,11.967623427461954,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0
5.300114666962093,0.21572661883545408,11.906791329147165,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
5.831898060095844,0.9667778794759172,10.174179439914889,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
4.232818441309902,0.9704087114893353,10.165555954536188,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1
3.0002565253556592,0.6155835479363887,11.64544596302097,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1
3.328332697324872,0.5102810446309879,10.509380925836096,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
8.899885412000788,0.4313330810354108,11.220648029952153,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0
7.016018841967476,0.9759156750201406,11.358571069054245,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0
5.920892894824611,0.03222717110863682,10.575386837097808,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0
9.549160716821014,0.2209933560258044,11.55438483370356,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0
8.340425897498218,0.1533680394406578,11.166358560649645,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
8.437229583028339,0.1270399462402778,10.15499545875495,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
6.024565573160791,0.7054610238385898,10.49594133183208,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0
3.5053450846096235,0.0620665359991206,11.493169665509127,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0
4.241294252984107,0.5089719105808882,10.354986936940929,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1
3.080904022628851,0.1804290977194245,10.160957132822725,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1
8.130078530767273,0.14378176601718684,10.403716189138356,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0
7.998843873998385,0.27414621672244266,10.709030752869884,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1.8049184542545158,0.8791948288608803,10.068727890412205,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
1.7267662240187884,0.3944755224189437,11.335582772565157,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1
4.939974208492741,0.16061034059479118,10.573394878025633,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0
9.385336801885648,0.051949197386610635,10.04798722336248,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1
4.867137035083129,0.916407350610894,11.373578922841915,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
5.237746004847414,0.8790645333815461,10.1797252833331,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0
8.53921276445575,0.5305889062616195,11.420069344931402,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0
2.324216228461981,0.06241384467242295,11.1340667504442,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0
1.0145035008978387,0.19762192463960404,11.883063669864125,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1
7.723584378464495,0.6291709190414302,11.303855661138645,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0
2.1849886967403322,0.20225864640004598,11.414856506940104,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1
4.65267331056115,0.4226769933530051,10.288983956474798,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1
5.561869424073077,0.8435312635285002,11.40532016389656,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
7.0194429571410355,0.26733783242546616,10.148205115024851,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
4.987226652707799,0.4499591306319778,10.488317758441994,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1
6.731266256096621,0.12657216998003262,10.722054008707083,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0
2.9837366967891046,0.30902592838883036,11.095231824584367,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0
7.0923494458817595,0.6007076634707147,10.004155800416235,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
9.956698127752098,0.19064277380161299,11.848278036579766,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0
7.497197776689287,0.395041436442233,10.014548918238518,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0
6.757948024819761,0.4595721085242417,11.236124612190881,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0
7.55164777139855,0.03937271276211862,11.75329250368334,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
7.797333350357981,0.18725388052975123,11.772171578867527,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0
6.197910702700344,0.5424888724123308,11.962777384562754,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1
5.8535930306354755,0.13042818699092928,11.48732630474564,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1
2.9281723328619065,0.6336513581116751,11.712592329129375,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1
1.9078065283375953,0.8431020690238897,11.475457917838819,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
9.36741073344371,0.057560644954912976,11.983945240533865,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1
9.951238841832906,0.8237169804033592,10.112414465003845,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0
2.292511191478566,0.1876877884332282,10.865848983364966,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
3.455486259349211,0.09769962907042096,10.169842986339441,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1
7.750167384850382,0.0794526923695098,10.272510327125099,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
6.425932380399436,0.9396161947665252,10.95166797406158,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1
1.610270732069727,0.6943166205057806,10.553945350523257,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
5.494018116344632,0.27195106600764263,10.00083455958795,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0
1.4753681053585619,0.9092327277978409,10.212308337480772,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1
8.108489756752087,0.4717598496523072,11.2857205212591,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0
7.83491164643505,0.2620739477475985,10.89199252531212,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
1.303596663501776,0.37468874660056395,11.575150044934803,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
3.1123808041585246,0.5471636585951042,10.352214316878825,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
8.79552946060952,0.03521977300731782,10.806603780530267,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0
4.577871587088555,0.6209095096550045,10.988520363384369,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0
2.8198689274437383,0.6686350316724144,11.843508589974524,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
5.6807421856203595,0.09241780182787229,10.717719148531536,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
4.858217631819736,0.5593846426760423,11.28131846257726,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0
9.849531399789974,0.047977556301337154,10.79973905218144,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0
7.8461061081925765,0.9029799107728943,11.340845126865307,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0
3.3410090073233727,0.8361265389727172,10.584041433420788,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1
7.18656909130046,0.9260390538600322,11.902973400370845,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0
8.129279000411142,0.08229331568663578,11.49878029244244,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0
1.4862279652982537,0.06982429120998623,10.983885178855349,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1
9.635867208226438,0.7628374590745208,10.733890313724288,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1
9.029874528798024,0.39529373071043716,11.489699698513359,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.59894814111272,0.6938766044541899,11.331225489975372,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
7.890660006693842,0.8731590736136523,11.359377728129319,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1
9.433461360755196,0.6015124139606164,10.768208283122016,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
4.301399917323279,0.8508616772319543,11.188007652523549,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1
1.5274254044888205,0.2580449881907816,11.378816077550974,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
3.357317007265991,0.46814813025123325,11.426902477035133,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
9.80857951701507,0.9828174371353205,10.893368946098239,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0
5.991432429953634,0.7527805563727109,11.404350988266572,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0
2.509057291983156,0.16539790258298104,11.599178049930037,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1
5.411704655270173,0.23870177340441734,10.44483157218048,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0
1.3943774795725261,0.21011288530806183,11.110897762698897,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1
5.607166537973577,0.2618926692706883,11.957201965549432,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0
9.412623120760054,0.09208384850277163,10.908394965007801,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4.9148626051069435,0.5315049065589101,10.115785362897604,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1
1.56557199361908,0.07311669465017301,11.079222302939705,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0
4.631043765109698,0.03434137474034771,11.092754361282495,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1
9.472994471446189,0.40851700686221226,10.278997173960324,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1
1.5372706233094675,0.8729249254060086,11.253074325899323,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.2851690264865718,0.8538669276112578,10.571627987243644,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2.0421292056094402,0.5578107562184136,10.85959741027725,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1
6.846481262368132,0.035971905189254194,10.69581040863162,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
9.916688373590036,0.35074824314089514,11.508977281470434,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1
2.9023812607896327,0.12754838770625665,10.591946567696896,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1
7.10132968400645,0.38082277267229614,10.36183311755595,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
2.359508262783554,0.9578976730437159,10.74806201869995,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1
6.7863534122298805,0.6586525724845967,10.070010242398505,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0
8.34712464388657,0.6834981646788575,11.546723091595258,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0
3.8804286499578975,0.7602132069354138,10.371092705773938,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
3.5995878109729804,0.7024848727928074,10.80789719505594,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1
1.991529657057867,0.771199664609989,11.988030540769557,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0
6.186899586653541,0.882651777461654,11.154782686774043,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6.585778560838897,0.028619834973141134,11.634906931226496,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0
3.251441078910026,0.9254905760831545,10.749226635834479,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0
9.947795487194742,0.48629571445898134,10.407388315041452,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1
3.795567463144015,0.34883278797831696,11.007827691159935,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0
4.641615395662174,0.44912489087074636,11.077693610521163,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3.89858240022411,0.16194430406089855,11.308005984830109,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1
3.312111659935095,0.40711132936673056,10.215131916306742,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0
9.261134737019379,0.30005377003395983,11.10395481122124,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0
1.2131723999331718,0.08896906050984066,11.22482509083521,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1
5.670625269906728,0.29072554244043347,10.656134587579682,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1
7.396141677926237,0.2183197662225873,11.42379073573815,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1.73209629497295,0.509562106782508,10.754419565914416,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1
2.9846679139730092,0.13832293558669084,10.923020221566414,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0
2.000315264206497,0.8740302812182801,11.444375911532278,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0
6.0215577363660735,0.745204947544037,10.293563883405053,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
6.660534948172536,0.16293114749665716,11.544493473995281,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0
2.220697862569543,0.8870795928661888,11.02391105702951,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1
2.9306335507834413,0.14658470653546107,11.16636936019141,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1
2.35796358748182,0.5519920481942019,10.92911424348051,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1
4.816028264469472,0.6697421869313253,11.217730785729277,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0
3.3256796437266063,0.5862385393481783,11.35003613746502,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0
2.680395316673197,0.27989765944712486,11.718737496657305,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
6.505784798577961,0.8223971609853427,10.36184915790153,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1
3.226819496764299,0.8911532860926892,10.22953543627818,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0
6.860818970448891,0.5742037953805998,11.714808772603142,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0
3.0121915543036715,0.8828698542315817,11.299385760017152,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1
5.799251969492925,0.46356400422526134,11.190078992479275,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
6.328132387986269,0.24337546139056776,10.567583919124395,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1
8.785702329650011,0.1253004955214977,11.828282682144229,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1
8.878135857109577,0.4914334404538697,10.899165985038804,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
9.409052081861095,0.3817919606550081,11.4605812476184,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0
1.1056960437974426,0.40941723367494165,11.039257560841008,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
8.052151380127778,0.37333676315607356,11.122071958732525,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1
4.767636890711834,0.8700773126434169,11.275385069049369,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0
4.348555421135039,0.6776736390446193,11.590304799802917,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.3983305101022077,0.35126502855902486,11.246406925545239,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1
4.5119136278254715,0.36419476289310704,10.9050521244115,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
1.6155574674535584,0.23884974950760718,10.320201181806498,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1
4.2591233561267465,0.0273104659555099,10.050634945605333,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0
3.170569909860731,0.585249418063417,11.665942396284814,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1
2.75095018791671,0.13505878111964398,10.024950094467442,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1
4.824754730284392,0.767542366359865,11.379483631334912,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0
6.942493050440206,0.8593879571063624,10.587719669764356,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1
9.51532337668856,0.4196625492992577,10.739384198226531,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
9.670948831390318,0.49627251946737816,11.338096090664521,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1
7.012196478317858,0.3378976858934465,10.684472455625063,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1
5.324109016714024,0.7246670471537969,10.199126131059701,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0
6.408211984695584,0.726093266551266,11.96362706964807,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0
7.8111898152150046,0.8558394675550884,11.291304210060408,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0
4.236704876752433,0.37367450874910857,10.95059120750893,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1
